N	S	Text	Imperative
62	М1	Да мне-то без разницы, братан, закрылись они или открылись. Просто, блядь, странный человек, блядь, – он проиграл, все виноваты, блядь. На (нрзб.) ему по хуй, блядь. Там мои деньги у него были. Он мне пишет – приходи, забери свои деньги. Э-э, я грю, ладно, приду заберу. Ну неохота, чтобы он занимал где-то там, отдавал мне их. Это некрасиво. Ну въебал, въебал. Чё, мне щас, блядь, бегать, ему в горло вцепляться. Ты-то чё, не спишь?	пишет, приходи, забери. приду, заберу. не, спишь
62	М2	Да нет. Бля, я те грю, я вон, я в обед спать ложусь и да-, до шести вечера дрыхну, блядь. Я щас спать не буду стопудово.	нет. ложусь, дрыхну. не, буду
62	М1	А!	
62	М2	Давай набери, если он там чё-о, н-нь-, ни туда, ни сюда, то это, я бы за тобой заехал на такси, да поехали.	давай, набери
62	М1	Ладно. Поедем, бля. Так, ну щас, кофе попью, наберу. Если он ни рыба ни мясо, поедем с тобой.	поедем. попью, наберу. поедем
62	М2	Давай, ну.	
62	М1	Десять на-а девяносто: девяносто мне, десять процентов тебе. Хватит?	хватит
62	М2	Конечно!	
62	М1	Всё, опять завис, блядь! Ну ёбаный в рот, (Андрюха), ты такой, бля-адь! 	бля-адь
62	М2	Да не, ты чё-то пробормотал, я тя не понял ваще, о чём ты говоришь. 	говоришь
62	М1	Угу. Как ты не понял? Девяносто процентов моих, десять твоих. Что тут непонятного? Что, ещё раз повторить? (нрзб.)	
62	М2	(нрзб.) Всё, поехали, конечно. 	
62	М1	Саг-, согласен?	
62	М2	Да. Даже девяносто пять. 	
62	М1	Это, знаешь, как у меня дядя говорит – ты, грит, женись, говорит, а я, грит, на твоей свадьбе сеткой воду буду таскать. Понял, да?  Щас ты, блядь. 	знаешь, говорит, женись, говорит, буду, таскать
62	М2	(Усмехается)	усмехается
62	М1	Ну ладно. Девяносто пять, так девяносто пять. 	
62	М2	Ну.	
62	М1	Ладно. Созвон?	
62	М2	Давай!	
62	М1	Давай!	
63	М2	Алё!	
63	М1	Алё! Ну чё, едешь, не едешь?	едешь, не, едешь
63	М2	А ты не знаешь, что ли, еду или не еду?	не, знаешь
63	М1	То есть, я откуда знаю?	знаю
63	М2	А чё?	
63	М1	Чё, заедешь за мной?	заедешь
63	М2	Чё? Чё, как и дальше чё, я не пойму. 	не, пойму
63	М1	Да хули, блядь, да-а, съездим на («Тойоте»). У («Метро») заберём два новых. Бросим в («Тойоту»). Заведём («Форда»). И поедем на («Форде»). Вот такой расклад. 	съездим. заберём. бросим. заведём. поедем
63	М2	А чё, там уже положили на («Метро») новые?	
63	М1	Да-а. Там («Скания») жёлтая, блядь. Ну, издалека как будто новые. Хуй его знает, я просто мимо проезжал, не стал заезжать. Ну чё завис-то? Едешь? Давай, я кофе поставил. Попили да выехали. 	знает, проезжал, не, стал, заезжать. едешь. попили, выехали
63	М2	Чё завис? Щас думаю. Щас мне выйти, нет. 	думаю. нет
63	М1	А-а по соляре-то чё?	
63	М2	Ну я не знаю, чё. Чё меня спрашиваешь? Я тока глаза открыл, ни хуя не пойму, чё-то ты мне говорил. 	не, знаю. спрашиваешь. не, пойму, говорил
63	М1	Ну, я там грузина хотел брать. Брать с собою, не брать?	
63	М2	А чё, он ездил, не ездил с тобой, я откуда знаю?	знаю
63	М1	Со мной никто не ездил никуда. Мне (Стас) приехал на («Газели») дёрнул, еле дёрнули, завели. Так бы хуй завелась. Мой аккумулятор посадили, все аккумуляторы посадили. Бесполезно. Потом дёрнули, завелась. Но долго дёргали. И то на трёх цилиндрах поработал. Видимо, свечи заброшенные были. Потом уже нормально стала работать. 	мой, посадили, посадили
63	М2	Понимаешь, они не могли быть заброшенные. Её-о заглушили и поставили. 	понимаешь, не, могли, быть
63	М1	То есть мы – я, (Стас) и (Саня) – дураки? Мы не могли.	
63	М2	А как могут, вот смотри, машину один раз выключил. 	могут, смотри, выключил
63	М1	Ну.	
63	М2	И пошёл домой. Как их может зань-кидать?	может, зань-кидать
