N	S	Text	Imperative
73	М2	У (Жени) это колесо-то. 	
73	М1	Дак мы где высадили-то колесо, придурок?	
73	М2	А я хуй его знает. 	
73	М1	В смысле хуй его знает?	
73	М2	А это не Женино?	
73	М1	Так ты где стоял-то вчера?	
73	М2	Ну. 	
73	М1	А где мы высадили-то? Куда мы поехали? Ты где нас ждал-то?	
73	М2	Ну. Ну, понял.	
73	М1	А при чём тут (Женя)?	
73	М2	Ну-у.	
73	М1	Ну тот тоже, хули, куркуль-то тот ещё. Тот тоже, хули, пока не разбортует, не посмотрит, не успокоится. (Женя-то) проще. (Женя) потом, через (нрзб.) продолжает. (нрзб.) денег нету, а этот-то хули, сразу, блядь. 	
73	М2	(Усмехается)	
73	М1	Да нет, я думаю, он давно, ну, шесть, не шесть, ну пять-то даже если. Ну, ну, ну, не думаю, что там пиздец хуёвое. Мы ещё (Жене) там чё-то должны с тобой, да, по-моему?	
73	М2	Чё там?	
73	М1	То ли диск, то ли чё там. Чё у нас.	
73	М2	Ну, ну. 	
73	М1	Вы брали или я с вами брал, так я не помню. Вы же брали? Или мы брали?	
73	М2	Да вместе вроде брали.	
73	М1	Чё там лопнутый был.	
73	М2	Ну.	
73	М1	Вот. Хуй знает. Ну-у давай тарань, (Кислого) буди, разбуди.	3: давай, тарань, буди, разбуди
73	М2	Угу.	
73	М1	Надо продать. Деньги нужны.	
73	М2	Пиздец как, пиздец как, братан. 	
73	М1	А тебе-то зачем?	
73	М2	Мне за коммуналку отдавать надо, на хуй, платить.	
73	М1	А как же-э рыба красная?	
73	М2	Не до этого сейчас, на хуй. 	
73	М1	А как же икра?	
73	М2	Вообще не до этого.	
73	М1	А как же синие камни?	
73	М2	Месяц, наверное, я этого ничё не.	
73	М1	А?	
73	М2	Месяц-полтора точно я ничё нь-, не до этого, на хуй, не увижу.	
73	М1	Да? Кого ты, на хуй, пиздишь? Пару дней более-менее съездишь, на хуй, дыры закроешь, на хуй, сразу уже, всё, планы появятся наполеоновские. 	
73	М2	Н-не. 	
73	М1	Ладно, звони, там в («Ватсапе») пиши. Попробуй дозвониться до него.	1: звони, пиши. 2: попробуй, дозвониться
73	М2	Ну. Давай!	
73	М1	Давай! Наберёшь, если чё.	2: наберёшь
74	М1	Алё!	
74	М2	Алё!	
74	М1	Ну чё делать, (Кислый)?	
74	М2	С-, чё, заводи («Тойоту»), блядь, чё.	1: заводи
74	М1	Зачем?	
74	М2	Как понять зачем?	
74	М1	Зачем («Тойоту»)?	
74	М2	Поедем.	
74	М1	Куда?	
74	М2	Сливать.	
74	М1	А чё, на («Приоре») не получится?	
74	М2	Мне по хую.	
74	М1	А куда поедем-то?	
74	М2	В (Пышму).	
74	М1	В (Пышму) поедем?	
74	М2	Угу. 	
74	М1	Ну тогда («Тойоту») заведу. Давай!	
74	М2	Ну это, там уже он, сука, давно так-то, не знаю, часов (нрзб.). 	
74	М1	Ат-, я звонил, трубку не берёшь.	
74	М2	Да хуй знает. Чё-то уснул. 	
74	М1	Ну щас, выйду заведу. Давай!	
74	М2	Ой, бля-а!	
74	М1	А этих-то будем с собой брать?	
74	М2	Да грузин там написывает, блядь, названивает.	
74	М1	Ну он мне тоже звонил. 	
74	М2	А-а! Ну я не знаю. У грузина-то по-любому (нрзб.).	
74	М1	Ну.	
74	М2	А (Рома) я не знаю.	
74	М1	Ну можно их посадить, да пускай едут. 	1: можно, посадить, пускай, едут
74	М2	Ну-у можно и так.	
74	М1	А по колесу-то чё?	
74	М2	Не знаю. Говорит, к вечеру.	
74	М1	Деньги вечером? 	
74	М2	Ну типа того.	
74	М1	А! Ну чё, устраивает ему? 	
74	М2	Фиг знает. Грит, вообще вечером.	
74	М1	Ну.	
74	М2	Он вообще не нашёл, долбоёб. 	
74	М1	А, не нашёл?	
74	М2	Я у-удивляюсь, блядь.	
